,ID,Tweet,Source,Date,Likes,Retweet
155,1332019765595037698,"If approved, the boost would raise the science ministry’s budget to €3.2 billion (US$3.8 billion) — the most ever e… https://t.co/2RunsAdgBM",Sprout Social,2020-11-26 17:53:54,310,95
156,1331998714794291203,"A coalition of innovators, researchers, biopharmaceutical firms, donors and investors needs to come together now to… https://t.co/WhZgd3nrTQ",Sprout Social,2020-11-26 16:30:15,50,17
157,1331982568682639362,"World View: @LizzieGadd writes how world league tables for higher education are flawed, poorly used and entrench in… https://t.co/i4SHPY1JRD",Sprout Social,2020-11-26 15:26:06,34,13
158,1331942535850315776,"These five best science book picks include an introduction to “soft-matter physics,” an investigation into bones, a… https://t.co/hnXZOcJKpc",Sprout Social,2020-11-26 12:47:01,74,20
159,1331899516841234437,Sign up for Nature Briefing and be entered to win this fun set of lab based board games including Lovelace &amp; Babbag… https://t.co/nSg1uiALnc,Twitter for Advertisers (legacy),2020-11-26 09:56:04,59,7
160,1331809938738470913,"Many early-career researchers, despite the shutdown and slow recovery at academic labs worldwide, have found their… https://t.co/F2lZXq9UwB",Sprout Social,2020-11-26 04:00:07,82,27
161,1331793802953166849,"Fire-safety researcher Luke Bisby studies how things burn, from ignition to growth of the fire and all of the under… https://t.co/QXNlMai9wV",Sprout Social,2020-11-26 02:56:00,34,7
162,1331777701624078340,A Nature paper reports the detection of neutrinos produced by the Sun’s secondary solar fusion cycle. Measurements… https://t.co/tHORFDH0vI,Sprout Social,2020-11-26 01:52:01,110,18
163,1331761591197573121,"Iceland’s science has been credited with preventing COVID-19 deaths — the country reports fewer than 7 per 100,000… https://t.co/9TZRYNydUZ",Sprout Social,2020-11-26 00:48:00,233,75
164,1331731708060839937,"A Nature paper describes the fossil of a previously unknown species of bird with a large, deep beak reminiscent of… https://t.co/u7yWWvZ4H9",Sprout Social,2020-11-25 22:49:16,183,34
165,1331663315609653250,This week on the Nature cover: Catching the rays. Neutrino detector secures evidence of the Sun’s secondary fusion… https://t.co/z6pFr0H534,Twitter Web App,2020-11-25 18:17:30,174,46
166,1331636362320244736,Whether Joe Biden will be able to deliver on his climate agenda — the most aggressive ever put forth by a leading U… https://t.co/zqskXwriut,Sprout Social,2020-11-25 16:30:24,83,15
167,1331620213863936002,"A Nature paper describes a human lung culture system that can be used to model lung infections, including the SARS-… https://t.co/BKwkKbjwtN",Sprout Social,2020-11-25 15:26:13,190,53
168,1331580146734821377,"Uneasy and insecure, postdoctoral researchers worldwide are experiencing great distress around their career prospec… https://t.co/zkB6tVC1p3",Sprout Social,2020-11-25 12:47:01,166,39
169,1331542134294532096,"RT @nature: Sign up for Nature Briefing and be entered to win this fun set of lab based board games including Lovelace &amp; Babbage, History H…",Twitter Web App,2020-11-25 10:15:58,0,469
170,1331427395564412929,.@BB_STEM hopes helping Black researchers to connect and support one another professionally will boost their repres… https://t.co/t6DbAU1NzT,Sprout Social,2020-11-25 02:40:02,45,5
171,1331411291047682055,Editorial: Researchers and policymakers must consider the challenges not related to COVID-19 vaccine candidates the… https://t.co/le0xcQblS9,Sprout Social,2020-11-25 01:36:02,106,33
172,1331369341909078018,Scientists suggest dogs could help control the pandemic because they can screen hundreds of people an hour in busy… https://t.co/eKH7mOrLR1,Sprout Social,2020-11-24 22:49:21,304,93
173,1331274006956273671,The creators of a scientific search engine have unveiled software that automatically generates one-sentence summari… https://t.co/10Ox2ijsbV,Sprout Social,2020-11-24 16:30:31,151,35
174,1331257824366780417,Researchers said they found a coronavirus that is closely related to SARS-CoV-2 in horseshoe bats stored in a freez… https://t.co/V73ybohnfi,Sprout Social,2020-11-24 15:26:13,219,71
175,1331217504954408963,"A Nature Comment article presents five rules for evidence communication, which includes informing, not persuading. https://t.co/48mWSKDPiL",Sprout Social,2020-11-24 12:46:00,133,29
176,1331168677983625217,Sign up for Nature Briefing and be entered to win this fun set of lab based board games including Lovelace &amp; Babbag… https://t.co/DYxnDHZI15,Twitter for Advertisers (legacy),2020-11-24 09:31:59,125,469
177,1331065009850474497,"Scientists have discovered how a common virus in the human gut infects and takes over bacterial cells, a finding th… https://t.co/877pzQj9D9",Sprout Social,2020-11-24 02:40:02,185,45
178,1331048902569701377,News &amp; Views: The discovery reported in Nature that the receptor protein LDLRAD3 is essential for infection of huma… https://t.co/gVWkRNSfb5,Sprout Social,2020-11-24 01:36:02,80,14
179,1331006919176282112,The disparity in the latest results mean there is considerable uncertainty in precisely how well the Oxford vaccine… https://t.co/8DGWCCZkZn,Sprout Social,2020-11-23 22:49:13,87,32
180,1330956282031972359,A study suggests that antibodies generated by colds caused by seasonal coronaviruses might not ward off COVID-19. S… https://t.co/5NKZhGdd4a,Twitter Web App,2020-11-23 19:28:00,134,46
181,1330911595547996166,Open science and 3D printing are making it easier than ever for researchers to embrace do-it-yourself lab tools. He… https://t.co/oUSFCCZgd2,Sprout Social,2020-11-23 16:30:26,103,32
182,1330895448454868993,Scientists are concerned that early approval of COVID-19 vaccinations could compromise the ongoing clinical trials… https://t.co/DKQNUOZSBS,Sprout Social,2020-11-23 15:26:16,138,53
183,1330844048270176261,"The arms of an octopus are lined with hundreds of suckers, each of which can act as a taste bud. Researchers have f… https://t.co/f4Xj27pDRi",Sprout Social,2020-11-23 12:02:01,155,33
184,1330813333310742528,"RT @nature: Sign up for Nature Briefing and be entered to win this fun set of lab based board games including Lovelace &amp; Babbage, History H…",Twitter Web App,2020-11-23 09:59:58,0,11
185,1330718468786843650,"The five best science book picks include an introduction to “soft-matter physics,” an investigation into bones, and… https://t.co/wV9r1APtCN",Sprout Social,2020-11-23 03:43:01,151,24
186,1330702362076442624,Researchers drilling a borehole through a glacier inadvertently triggered an outpouring of frigid water into a near… https://t.co/iCAxmIbcC2,Sprout Social,2020-11-23 02:39:01,78,14
187,1330686256112693250,"Journal articles and slide presentations are different forms of communication with different attributes, drawbacks… https://t.co/PCEn3c40Iz",Sprout Social,2020-11-23 01:35:01,107,22
188,1330644498699997197,News &amp; Views: An analysis of data finds that human mobility has a hierarchical structure. A proposed model that acc… https://t.co/4sCGhoj6Xj,Sprout Social,2020-11-22 22:49:05,76,20
189,1330549137679462403,Editorial: Researchers alone can’t stop companies and governments using facial-recognition technology and analysis… https://t.co/quGfePR8sp,Sprout Social,2020-11-22 16:30:09,110,33
190,1330533025625628675,This week on the Nature podcast: The grave concerns over ethical and societal impacts of inescapable facial-recogni… https://t.co/5Kl7cwiMV8,Sprout Social,2020-11-22 15:26:08,43,16
191,1330481211979034626,"A paper published in Nature describes whole-genome alignments of 363 bird genome sequences, 267 of which were newly… https://t.co/HgAp68ODLn",Sprout Social,2020-11-22 12:00:14,403,97
192,1330356081902686208,A study published in Nature reports that MFSD12 is an essential component of the long-sought cysteine importer for… https://t.co/NIZmxepMbd,Sprout Social,2020-11-22 03:43:01,61,13
193,1330339974743470082,"Researchers, as well as civil-liberties advocates and legal scholars, are among those disturbed by facial recogniti… https://t.co/UGJzAFys43",Sprout Social,2020-11-22 02:39:01,117,31
194,1330323868259667980,"Scientists have discovered how a common virus in the human gut infects and takes over bacterial cells, a finding th… https://t.co/uy2yKKxoH4",Sprout Social,2020-11-22 01:35:01,240,40
195,1330282124096786439,"A Nature paper describes how a small molecule brings about efficient, ubiquitin-ligase mediated degradation of the… https://t.co/i0NqQGIEKj",Sprout Social,2020-11-21 22:49:08,135,20
196,1330186776032518146,"Lung cancer kills about 2 million people annually, more than any other cancer. But the development of more-effectiv… https://t.co/3pSNt6JR5j",Sprout Social,2020-11-21 16:30:15,132,23
197,1330170636610703365,A model presented in Nature can generate realistic human mobility trajectories and provides a way to understand the… https://t.co/832cfp7N15,Sprout Social,2020-11-21 15:26:07,133,28
198,1330125059252482050,Researchers have built a DNA-based tool that can measure the voltage differences between the insides and the outsid… https://t.co/CfWOMW7sS6,Sprout Social,2020-11-21 12:25:01,210,52
199,1330111215801024512,Sign up for Nature Briefing and be entered to win this fun set of lab based board games including Lovelace &amp; Babbag… https://t.co/4LlZLGj9lx,Twitter for Advertisers (legacy),2020-11-21 11:30:00,99,11
200,1329997999511056384,On Nature’s Coronapod podcast: Why are COVID-19 death rates falling around the world? Listen here. https://t.co/n8bM5mMcte,Sprout Social,2020-11-21 04:00:07,50,9
201,1329981863025324033,News &amp; Views: A Nature paper shows that certain components of atmospheric aerosols — those that have the potential… https://t.co/EG9fodTWSz,Sprout Social,2020-11-21 02:56:00,69,26
202,1329965757053235203,"A Nature Comment article presents five rules for evidence communication, which includes informing, not persuading. https://t.co/aPK59bnOk5",Sprout Social,2020-11-21 01:52:00,196,58
203,1329949653396303873,The accuracy of facial recognition has improved drastically since ‘deep learning’ techniques were introduced into t… https://t.co/tBdHN8bi2J,Sprout Social,2020-11-21 00:48:01,44,8
204,1329919766480424960,A paper in Nature identifies the receptor for a mosquito-borne virus that can cause encephalitis and death in human… https://t.co/fFurgaggra,Sprout Social,2020-11-20 22:49:15,91,22
205,1329824421771702273,The single X chromosome of male fruit flies can be just as active as the two X chromosomes of females thanks to two… https://t.co/JvDANZNRcq,Sprout Social,2020-11-20 16:30:23,82,17
206,1329808265497219073,Evidence suggests that about one in five people with SARS-CoV-2 experience no symptoms and they will transmit the v… https://t.co/VqQrIpqgVL,Sprout Social,2020-11-20 15:26:11,127,46
207,1329776010234097668,A Nature paper reports the predicted origin of hundreds of metabolites as part of the largest combined analysis of… https://t.co/Xor7KdIvEK,Sprout Social,2020-11-20 13:18:01,139,26
208,1329724640491679744,"RT @NatureNews: It's hard to keep up these days – let us do it for you. 
https://t.co/ClFlW1RhYd",Twitter Web App,2020-11-20 09:53:54,0,7
209,1329635637771841540,A study in Nature finds that endogenous viral elements that originate from giant viruses are much more common in ch… https://t.co/UO0UnH7Vut,Sprout Social,2020-11-20 04:00:14,80,12
210,1329619475965087745,"The results of a Nature survey of hundreds of researchers who work in facial recognition, computer vision and AI su… https://t.co/NtDusoyK7W",Sprout Social,2020-11-20 02:56:00,49,16
211,1329603370777268224,"Ancient DNA has revealed that two baby boys carefully buried in the same grave more than 30,000 years ago were iden… https://t.co/qvU9M8LbJi",Sprout Social,2020-11-20 01:52:01,355,86
212,1329587266369576963,A study in Nature suggests that a few extremely-declining vertebrate populations drive previously reported widespre… https://t.co/wuinBixteg,Sprout Social,2020-11-20 00:48:01,79,22
213,1329557379369889797,"One of astronomy’s most renowned telescopes — the radio telescope at Arecibo, Puerto Rico — is permanently closing.… https://t.co/xl8ipvCi46",Sprout Social,2020-11-19 22:49:15,283,147
214,1329462017279848449,"On the latest Working Scientist podcast, Julie Gould investigates how brain drains and demographic time bombs are f… https://t.co/dYWwxUz5Ky",Sprout Social,2020-11-19 16:30:19,26,5
215,1329445871226916868,Analyses of characteristics of cichlid fishes in Lake Tanganyika show that the massive adaptive radiation occurred… https://t.co/sZxKLB5YdM,Sprout Social,2020-11-19 15:26:10,102,16
216,1329398520424624129,"Tracing the path of SARS-CoV-2 is important for preventing future viral spillovers, but scientists say the WHO team… https://t.co/TMvBw2EzD5",Sprout Social,2020-11-19 12:18:00,101,38
